countryid;country;date;date_label;industry;cpi;infrate;ER;ibor;bondsIR;infexp;ABG;BN;LM;BG;keyIR;t1;t2;t3;t4;t5;trans;Oil prices;ECB shadow rate;dummy_exp;dummy_moderate_exp;dummy_nonexp
2;czechia;120;01.12.2010;107.4;93.5;2.30;25.165;1.22173913;3.9630000000000001;2.21;-0.0233644859813084;0.028037383;-0.133333333;-0.5;0.75;3;2.5;2.5;3;3;14.00;91.78;0.52188599999999996;1;NA;NA
2;czechia;121;01.01.2011;112.2;94.1;1.70;24.449;1.196666667;3.99;2.27;NA;NA;NA;NA;0.75;3;2.5;2.5;3;3;14.00;96.59;0.67846300000000004;1;NA;NA
2;czechia;122;01.02.2011;111.5;94.2;1.80;24.276;1.209;4.0259999999999998;2.24;0.015625;0.04296875;-0.41025641;-0.163636363636364;0.75;3;2.5;2.5;3;3;14.00;103.57;0.63637999999999995;1;NA;NA
2;czechia;123;01.03.2011;107.3;94.3;1.70;24.392;1.207391304;4.0590000000000002;2.24;-0.00628930817610063;0.054507338;-0.147058824;-0.377777777777778;0.75;3;2.5;2.5;3;3;14.00;114.46;0.71147099999999996;1;NA;NA
2;czechia;124;01.04.2011;105.9;94.5;1.60;24.291;1.21047619;3.9769999999999999;2.20;NA;NA;NA;NA;0.75;3;2.5;2.5;3;3;14.00;122.54;0.85814999999999997;1;NA;NA
2;czechia;125;01.05.2011;110.5;95;2.00;24.383;1.215454545;3.774;2.23;0.0036101083032491;0.012635379;-0.325;-0.368421052631579;0.75;3;2.5;2.5;3;3;14.00;115.09;1.0304549999999999;1;NA;NA
2;czechia;126;01.06.2011;106.9;94.9;1.80;24.285;1.198181818;3.8410000000000002;2.34;-0.00229357798165138;0.068807339;-0.108108108;-0.0833333333333333;0.75;3;2.5;2.5;3;3;14.00;113.93;1.3402959999999999;1;NA;NA
2;czechia;127;01.07.2011;103.9;95.1;1.70;24.341;1.188095238;3.7269999999999999;2.33;NA;NA;NA;NA;0.75;3;2.5;2.5;3;3;14.00;116.29;1.264553;1;NA;NA
2;czechia;128;01.08.2011;102.4;94.9;1.70;24.273;1.188695652;3.0640000000000001;2.41;0.00174825174825175;0.017482517;-0.047619048;-0.148936170212766;0.75;3;2.5;2.5;3;3;14.00;110.12;0.96240599999999998;1;NA;NA
2;czechia;129;01.09.2011;100.1;94.7;1.80;24.557;1.174545455;3.0129999999999999;2.56;-0.0229885057471264;0.009195402;-0.409090909;-0.51219512195122;0.75;3;2.5;2.5;3;3;14.00;110.86;0.40539599999999998;1;NA;NA
2;czechia;130;01.10.2011;100.9;94.9;2.30;24.848;1.16952381;3.2519999999999998;2.62;NA;NA;NA;NA;0.75;3;2.5;2.5;3;3;14.00;108.53;0.57889299999999999;1;NA;NA
2;czechia;131;01.11.2011;104.1;95.3;2.50;25.453;1.147272727;4.2539999999999996;2.80;-0.0450643776824034;-0.027896996;-0.488888889;-0.25;0.75;3;2.5;2.5;3;3;14.00;110.61;6.6368999999999997E-2;1;NA;NA
2;czechia;132;01.12.2011;104.2;95.7;2.40;25.515;1.163181818;3.59;3.00;-0.0450643776824034;-0.027896996;-0.488888889;-0.25;0.75;3;2.5;2.5;3;3;14.00;108.1;-0.73268;1;NA;NA
2;czechia;133;01.01.2012;100.4;97.4;3.50;25.532;1.171363636;3.206;2.85;NA;NA;NA;NA;0.75;3;2.5;2.5;3;3;14.00;111.5;-0.29504999999999998;1;NA;NA
2;czechia;134;01.02.2012;103.1;97.7;3.70;25.041;1.195238095;3.3279999999999998;2.87;-0.0169172932330827;-0.018796992;-0.342105263;-0.434782608695652;0.75;3;2.5;2.5;3;3;14.00;118.36;-0.46677999999999997;1;NA;NA
2;czechia;135;01.03.2012;101.8;97.8;3.80;24.676;1.232272727;3.5579999999999998;2.86;0.0142566191446029;0.042769857;-0.243243243;-0.463414634146341;0.75;3;2.5;2.5;3;3;14.00;124.5;-0.21804000000000001;1;NA;NA
2;czechia;136;01.04.2012;101.6;97.8;3.50;24.799;1.244285714;3.3809999999999998;2.91;NA;NA;NA;NA;0.75;3;2.5;2.5;3;3;14.00;120.66;-0.40327000000000002;1;NA;NA
2;czechia;137;01.05.2012;99.7;98;3.20;25.322;1.240869565;3.206;2.84;0.00796178343949045;0.035031847;-0.23255814;-0.176470588235294;0.75;3;2.5;2.5;3;3;14.00;111.34;-0.92081999999999997;1;NA;NA
2;czechia;138;01.06.2012;99.9;98.2;3.50;25.641;1.212380952;3.0430000000000001;2.74;-0.0109689213893967;-0.021937843;-0.418181818;-0.428571428571429;0.5;3;2.5;2.5;3;3;14.00;96.45;-0.67434000000000005;1;NA;NA
2;czechia;139;01.07.2012;102.2;98.1;3.10;25.434;1.057727273;2.3180000000000001;2.75;NA;NA;NA;NA;0.5;3;2.5;2.5;3;3;14.00;102.16;-0.94125999999999999;1;NA;NA
2;czechia;140;01.08.2012;98.4;98;3.30;25.02;0.999130435;2.306;2.63;-0.00700525394045534;-0.003502627;-0.466666667;-0.298245614035088;0.5;3;2.5;2.5;3;3;14.00;112.37;-1.07731;1;NA;NA
2;czechia;141;01.09.2012;98.9;97.9;3.40;24.731;0.869;2.3820000000000001;2.59;-0.0056710775047259;-0.001890359;-0.090909091;-0.306122448979592;0.5;3;2.5;2.5;3;3;14.00;113.39;-1.01139;1;NA;NA
2;czechia;142;01.10.2012;96.2;98.2;3.40;24.938;0.710434783;2.1909999999999998;2.56;NA;NA;NA;NA;0.25;3;2.5;2.5;3;3;14.00;111.8;-0.93300000000000005;1;NA;NA
2;czechia;143;01.11.2012;92.7;97.9;2.70;25.365;0.537727273;1.974;2.58;-0.0228690228690229;-0.014553015;-0.395348837;-0.191489361702128;0.05;3;2.5;2.5;3;3;14.00;109.39;-0.98048000000000002;1;NA;NA
2;czechia;144;01.12.2012;95.2;98;2.40;25.216;0.503809524;1.8560000000000001;2.42;-0.0150093808630394;-0.037523452;-0.363636364;-0.681818181818182;0.05;3;2.5;2.5;3;3;14.00;109.29;-1.08649;1;NA;NA
2;czechia;145;01.01.2013;95.4;99.3;1.90;25.563;0.5;2.0680000000000001;2.34;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;112.04;-0.60740000000000005;1;NA;NA
2;czechia;146;01.02.2013;95.6;99.4;1.70;25.476;0.5;2.0390000000000001;2.18;-0.00965250965250965;0.001930502;-0.34375;-0.288888888888889;0.05;3;2.5;2.5;3;3;14.00;116.44;-0.80991000000000002;1;NA;NA
2;czechia;147;01.03.2013;96.3;99.5;1.70;25.662;0.487619048;1.8879999999999999;1.93;-0.0101180438448567;-0.02698145;-0.380952381;-0.207547169811321;0.05;3;2.5;2.5;3;3;14.00;109.66;-0.62494000000000005;1;NA;NA
2;czechia;148;01.04.2013;97.1;99.5;1.70;25.84;0.469545455;1.6419999999999999;1.82;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;103.83;-0.67510000000000003;1;NA;NA
2;czechia;149;01.05.2013;97.9;99.3;1.30;25.889;0.46;1.7549999999999999;1.70;-0.0314465408805031;-0.01048218;-0.375;-0.228070175438596;0.05;3;2.5;2.5;3;3;14.00;103.24;-0.17957000000000001;1;NA;NA
2;czechia;150;01.06.2013;97.8;99.7;1.60;25.761;0.4605;2.3580000000000001;1.62;-0.00592592592592593;0.001481481;-0.333333333;-0.125;0.05;3;2.5;2.5;3;3;14.00;103.34;0.51921300000000004;1;NA;NA
2;czechia;151;01.07.2013;97.5;99.5;1.40;25.949;0.46;2.2349999999999999;1.62;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;107.14;-0.41820000000000002;1;NA;NA
2;czechia;152;01.08.2013;104.5;99.3;1.30;25.818;0.46;2.573;1.62;-0.0208333333333333;0.001302083;-0.197183099;-0.0652173913043478;0.05;3;2.5;2.5;3;3;14.00;110.04;-0.22301000000000001;1;NA;NA
2;czechia;153;01.09.2013;101.8;98.9;1.00;25.787;0.453333333;2.3860000000000001;1.61;-0.0306122448979592;0.005102041;-0.359375;-0.220779220779221;0.05;3;2.5;2.5;3;3;14.00;111.72;-0.40967999999999999;1;NA;NA
2;czechia;154;01.10.2013;105.8;99.1;0.90;25.658;0.446521739;2.3010000000000002;1.32;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;109.39;-0.37846000000000002;1;NA;NA
2;czechia;155;01.11.2013;106.8;99;1.10;26.925;0.404761905;2.2469999999999999;1.24;-0.00470219435736677;-0.003134796;-0.448275862;-0.0789473684210526;0.05;3;2.5;2.5;3;3;14.00;107.88;-0.28997000000000001;1;NA;NA
2;czechia;156;01.12.2013;106.4;99.4;1.40;27.517;0.38;2.5339999999999998;1.23;-0.0246478873239437;-0.012323944;-0.523809524;-0.206349206349206;0.05;3;2.5;2.5;3;3;14.00;110.69;-0.11824999999999999;1;NA;NA
2;czechia;157;01.01.2014;105.9;99.5;0.20;27.484;0.374782609;2.3199999999999998;1.39;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;107.54;-0.49042999999999998;1;NA;NA
2;czechia;158;01.02.2014;106.6;99.6;0.20;27.443;0.37;2.2160000000000002;1.46;-0.0113065326633166;-0.001256281;-0.402597403;0.0303030303030303;0.05;3;2.5;2.5;3;3;14.00;108.66;-0.60148000000000001;1;NA;NA
2;czechia;159;01.03.2014;108.6;99.6;0.20;27.394;0.37;2.21;1.44;-0.00659630606860158;-0.014511873;-0.383561644;-0.136842105263158;0.05;3;2.5;2.5;3;3;14.00;107.87;-0.69596999999999998;1;NA;NA
2;czechia;160;01.04.2014;107.2;99.6;0.10;27.45;0.37;1.88;1.43;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;107.98;-0.73402000000000001;1;NA;NA
2;czechia;161;01.05.2014;105.4;99.7;0.40;27.44;0.365909091;1.7150000000000001;1.36;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;109.22;-0.82404999999999995;1;NA;NA
2;czechia;162;01.06.2014;105.8;99.7;0.00;27.451;0.352857143;1.4770000000000001;1.40;0;0.007633588;-0.255319149;0.161290322580645;0.05;3;2.5;2.5;3;3;14.00;111.93;-0.86085;1;NA;NA
2;czechia;163;01.07.2014;105.4;100;0.50;27.457;0.35;1.472;1.34;-0.0169014084507042;0.004225352;-0.319148936;0.0333333333333333;0.05;3;2.5;2.5;3;3;14.00;108.64;-0.95765999999999996;1;NA;NA
2;czechia;164;01.08.2014;97.2;99.9;0.60;27.816;0.35;1.216;1.46;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;103.5;-1.33887;1;NA;NA
2;czechia;165;01.09.2014;106.1;99.6;0.70;27.598;0.35;1.1910000000000001;1.52;0;0.004942339;-0.326530612;-0.125;0.05;3;2.5;2.5;3;3;14.00;99.09;-1.33213;1;NA;NA
2;czechia;166;01.10.2014;103;99.8;0.70;27.58;0.35;0.93200000000000005;1.56;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;88.63;-1.5501100000000001;1;NA;NA
2;czechia;167;01.11.2014;104.9;99.5;0.60;27.666;0.3405;0.72599999999999998;1.45;-0.00618238021638331;0.004636785;-0.163636364;0.0689655172413793;0.05;3;2.5;2.5;3;3;14.00;79.54;-1.8859699999999999;1;NA;NA
2;czechia;168;01.12.2014;104.9;99.5;0.10;27.634;0.34;0.74199999999999999;1.36;-0.0344370860927152;0.002649007;-0.121212121;-0.172413793103448;0.05;3;2.5;2.5;3;3;14.00;62.75;-2.2490199999999998;1;NA;NA
2;czechia;169;01.01.2015;105.4;99.5;0.10;27.895;0.333636364;0.40799999999999997;0.81;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;49.71;-2.6314600000000001;1;NA;NA
2;czechia;170;01.02.2015;105.1;99.7;0.10;27.608;0.33;0.63900000000000001;0.65;-0.0317460317460317;-0.011111111;-0.085106383;0.138461538461538;0.05;3;2.5;2.5;3;3;14.00;58.92;-2.5611899999999999;1;NA;NA
2;czechia;171;01.03.2015;104.2;99.8;0.20;27.379;0.32;0.46100000000000002;0.65;-0.00296296296296296;0.01037037;-0.196721311;0.169230769230769;0.05;3;2.5;2.5;3;3;14.00;56.82;-2.59693;1;NA;NA
2;czechia;172;01.04.2015;105;100.1;0.50;27.443;0.31;0.56299999999999994;0.75;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;60.56;-2.0041799999999999;1;NA;NA
2;czechia;173;01.05.2015;105.4;100.4;0.70;27.396;0.31;0.83899999999999997;0.90;-0.0502431118314425;-0.017828201;-0.272727273;-0.127272727272727;0.05;3;2.5;2.5;3;3;14.00;65.27;-2.3478599999999998;1;NA;NA
2;czechia;174;01.06.2015;105.5;100.5;0.80;27.306;0.31;1.26;1.06;-0.00601503759398496;0.028571429;-0.196078431;0.0666666666666667;0.05;3;2.5;2.5;3;3;14.00;62.45;-2.3401700000000001;1;NA;NA
2;czechia;175;01.07.2015;107.2;100.4;0.50;27.091;0.305652174;0.92;1.19;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;57.09;-2.5641799999999999;1;NA;NA
2;czechia;176;01.08.2015;106.7;100.2;0.30;27.041;0.31;0.88;1.29;-0.00276243093922652;-0.001381215;-0.309090909;0.213114754098361;0.05;3;2.5;2.5;3;3;14.00;48.38;-2.4012600000000002;1;NA;NA
2;czechia;177;01.09.2015;103.1;100;0.40;27.082;0.301818182;0.68200000000000005;1.36;-0.00332225913621262;-0.018272425;-0.347826087;-0.206896551724138;0.05;3;2.5;2.5;3;3;14.00;48.54;-2.5592600000000001;1;NA;NA
2;czechia;178;01.10.2015;105.8;100;0.20;27.103;0.29;0.501;0.66;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;49.4;-2.72919;1;NA;NA
2;czechia;179;01.11.2015;102.3;99.6;0.10;27.04;0.29;0.53100000000000003;1.42;-0.0349013657056146;0.004552352;-0.53030303;-0.0909090909090909;0.05;3;2.5;2.5;3;3;14.00;46.04;-2.86056;1;NA;NA
2;czechia;180;01.12.2015;98.8;99.5;0.10;27.026;0.288695652;0.59699999999999998;1.35;-0.0277777777777778;0.003703704;-0.3;-0.236363636363636;0.05;3;2.5;2.5;3;3;14.00;38.88;-2.5615600000000001;1;NA;NA
2;czechia;181;01.01.2016;104.6;100.1;0.60;27.026;0.29;0.67;1.25;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;32.4;-3.22174;1;NA;NA
2;czechia;182;01.02.2016;104;100.2;0.50;27.039;0.282857143;0.42599999999999999;1.19;0.0125195618153365;0.006259781;-0.344262295;0.169230769230769;0.05;3;2.5;2.5;3;3;14.00;33.64;-3.6768800000000001;1;NA;NA
2;czechia;183;01.03.2016;103.7;100.1;0.30;27.051;0.286521739;0.44400000000000001;1.16;-0.0131386861313869;-0.010218978;-0.361111111;-0.162162162162162;0.05;3;2.5;2.5;3;3;14.00;39.77;-3.7627700000000002;1;NA;NA
2;czechia;184;01.04.2016;102.3;100.7;0.60;27.031;0.29;0.498;1.09;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;43.22;-3.6241099999999999;1;NA;NA
2;czechia;185;01.05.2016;101.1;100.5;0.10;27.026;0.29;0.54400000000000004;1.14;-0.0238473767885533;-0.001589825;-0.391891892;0.205479452054795;0.05;3;2.5;2.5;3;3;14.00;47.64;-3.8114599999999998;1;NA;NA
2;czechia;186;01.06.2016;104.6;100.6;0.10;27.061;0.29;0.45600000000000002;1.21;-0.0103448275862069;0.00862069;-0.215686275;-0.0793650793650794;0.05;3;2.5;2.5;3;3;14.00;49.9;-4.3353999999999999;1;NA;NA
2;czechia;187;01.07.2016;94.3;100.9;0.50;27.038;0.29;0.36099999999999999;1.24;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;46.57;-4.5447499999999996;1;NA;NA
2;czechia;188;01.08.2016;107.8;100.8;0.60;27.025;0.29;0.27600000000000002;1.35;-0.0143472022955524;0.004304161;-0.196078431;0.267605633802817;0.05;3;2.5;2.5;3;3;14.00;47.09;-4.5219500000000004;1;NA;NA
2;czechia;189;01.09.2016;103.1;100.5;0.50;27.021;0.29;0.25;1.46;-0.0194690265486726;-0.014159292;-0.303571429;0.153846153846154;0.05;3;2.5;2.5;3;3;14.00;47.31;-4.5695800000000002;1;NA;NA
2;czechia;190;01.10.2016;101.7;100.8;0.80;27.021;0.29;0.47299999999999998;1.55;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;51.39;-3.6245099999999999;1;NA;NA
2;czechia;191;01.11.2016;104.9;101.2;1.50;27.032;0.29;0.54200000000000004;1.69;0.00140845070422535;0.005633803;-0.308823529;-0.0163934426229508;0.05;3;2.5;2.5;3;3;14.00;47.06;-4.1779200000000003;1;NA;NA
2;czechia;192;01.12.2016;104.1;101.5;2.00;27.03;0.286363636;0.46700000000000003;1.85;-0.0173410404624277;-0.026974952;-0.508474576;0.115384615384615;0.05;3;2.5;2.5;3;3;14.00;54.86;-4.52379;1;NA;NA
2;czechia;193;01.01.2017;105.7;102.3;2.20;27.02;0.28;0.46;2.00;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;55.49;-4.6239299999999997;1;NA;NA
2;czechia;194;01.02.2017;105.2;102.7;2.50;27.02;0.28;0.61799999999999999;2.15;0;0.004885993;-0.343283582;0.27027027027027;0.05;3;2.5;2.5;3;3;14.00;56.04;-5.3222699999999996;1;NA;NA
2;czechia;195;01.03.2017;104.9;102.7;2.60;27.02;0.28;0.89800000000000002;2.24;0.0210843373493976;0.030120482;-0.1;0.265822784810127;0.05;3;2.5;2.5;3;3;14.00;52.6;-5.3752599999999999;1;NA;NA
2;czechia;196;01.04.2017;107.5;102.7;2.00;26.824;0.288;0.98799999999999999;2.25;-0.00657894736842105;0.006578947;-0.103448276;0.365853658536585;0.05;3;2.5;2.5;3;3;14.00;53.87;-5.3340800000000002;1;NA;NA
2;czechia;197;01.05.2017;112.4;102.9;2.40;26.564;0.296521739;0.70499999999999996;2.21;-0.00328947368421053;0.026315789;-0.188679245;0.288135593220339;0.05;3;2.5;2.5;3;3;14.00;51.42;-5.50204;1;NA;NA
2;czechia;198;01.06.2017;104.2;102.9;2.30;26.263;0.297272727;0.96499999999999997;2.15;0.0212765957446809;0.012765957;-0.27027027;-0.0555555555555556;0.05;3;2.5;2.5;3;3;14.00;47.52;-5.1359399999999997;1;NA;NA
2;czechia;199;01.07.2017;104.9;103.4;2.50;26.074;0.300952381;0.88;2.12;NA;NA;NA;NA;0.05;3;2.5;2.5;3;3;14.00;49.18;-5.1847700000000003;1;NA;NA
2;czechia;200;01.08.2017;106.4;103.3;2.50;26.101;0.434782609;0.91700000000000004;2.14;0.00369685767097967;0.042513863;-0.151515152;0.318181818181818;0.25;3;2.5;2.5;3;3;14.00;51.82;-5.4388399999999999;1;NA;NA
2;czechia;201;01.09.2017;108;103.2;2.70;26.075;0.461428571;1.2070000000000001;2.19;0.00853242320819113;0.035836177;-0.272727273;0.169811320754717;0.25;3;2.5;2.5;3;3;14.00;55.41;-5.2564000000000002;1;NA;NA
2;czechia;202;01.10.2017;105.7;103.7;2.90;25.765;0.513181818;1.595;2.16;NA;NA;NA;NA;0.25;3;2.5;2.5;3;3;14.00;57.61;-5.3181099999999999;1;NA;NA
2;czechia;203;01.11.2017;108.2;103.8;2.60;25.536;0.711818182;1.5780000000000001;2.23;0.00904159132007233;0.059674503;0;0.115384615384615;0.5;3;2.5;2.5;3;3;14.00;62.71;-5.2229599999999996;1;NA;NA
2;czechia;204;01.12.2017;109;103.9;2.40;25.647;0.753333333;1.52;2.28;0.00232018561484919;0.051044084;-0.117647059;0.0256410256410256;0.5;3;2.5;2.5;3;3;14.00;63.98;-4.8251999999999997;1;NA;NA
2;czechia;205;01.01.2018;105.7;104.5;2.20;25.452;0.77;1.8;2.30;NA;NA;NA;NA;0.5;3;2.5;2.5;3;3;14.00;69.01;-4.7183000000000002;1;NA;NA
2;czechia;206;01.02.2018;102.9;104.5;1.80;25.319;0.903;1.9219999999999999;2.26;0.0100250626566416;0.053884712;0.057971014;0.23943661971831;0.75;3;2.5;2.5;3;3;14.00;65.53;-5.14663;1;NA;NA
2;czechia;207;01.03.2018;104.1;104.4;1.70;25.429;0.902727273;1.8859999999999999;2.17;-0.0259481037924152;0.001996008;-0.515151515;-0.166666666666667;0.75;3;2.5;2.5;3;3;14.00;66.82;-5.4761300000000004;1;NA;NA
2;czechia;208;01.04.2018;99.9;104.7;1.90;25.364;0.9;1.73;2.10;NA;NA;NA;NA;0.75;3;2.5;2.5;3;3;14.00;71.72;-5.5954800000000002;1;NA;NA
2;czechia;209;01.05.2018;100.9;105.2;2.20;25.644;0.901304348;1.9410000000000001;1.99;-0.00894187779433681;0.02533532;-0.112676056;-0.0588235294117647;0.75;3;2.5;2.5;3;3;14.00;77.03;-6.1347800000000001;1;NA;NA
2;czechia;210;01.06.2018;106.3;105.6;2.60;25.777;0.945238095;2.1970000000000001;2.04;0.0133333333333333;0.026666667;-0.25;0;1;3;2.5;2.5;3;3;14.00;75.47;-6.3408499999999997;1;NA;NA
2;czechia;211;01.07.2018;107.2;105.8;2.30;25.842;1.183636364;2.198;2.13;NA;NA;NA;NA;1;3;2.5;2.5;3;3;14.00;74.98;-6.2901600000000002;1;NA;NA
2;czechia;212;01.08.2018;102;105.9;2.50;25.683;1.44826087;2.101;2.19;0.0100200400801603;0.0501002;-0.369565217;-0.105263157894737;1.25;3;2.5;2.5;3;3;14.00;73.83;-6.4017200000000001;1;NA;NA
2;czechia;213;01.09.2018;102.3;105.6;2.30;25.608;1.5525;2.17;2.21;-0.00421052631578947;0.018947368;-0.326086957;-0.155555555555556;1.5;3;2.5;2.5;3;3;14.00;79.08;-6.2217799999999999;1;NA;NA
2;czechia;214;01.10.2018;103.2;106;2.20;25.818;1.761304348;2.149;2.28;NA;NA;NA;NA;1.5;3;2.5;2.5;3;3;14.00;80.51;-6.1745000000000001;1;NA;NA
2;czechia;215;01.11.2018;101.9;105.9;2.00;25.934;1.99;2.0750000000000002;2.35;-0.0307328605200946;0.023640662;-0.2;-0.0344827586206897;1.75;3;2.5;2.5;3;3;14.00;65.86;-6.2358700000000002;1;NA;NA
2;czechia;216;01.12.2018;100.7;106;2.00;25.83;2.015238095;1.9410000000000001;2.29;-0.0267857142857143;0.020089286;-0.225;-0.0833333333333333;1.75;3;2.5;2.5;3;3;14.00;57.77;-6.1543000000000001;1;NA;NA
2;czechia;217;01.01.2019;99.8;107.1;2.50;25.649;2.006086957;1.7010000000000001;2.15;NA;NA;NA;NA;1.75;3;2.5;2.5;3;3;14.00;60.19;-6.3397500000000004;1;NA;NA
2;czechia;218;01.02.2019;101.5;107.3;2.70;25.725;2.007;1.9079999999999999;2.20;-0.00144508670520231;0;-0.342857143;-0.294117647058824;1.75;3;2.5;2.5;3;3;14.00;64.48;-6.2922099999999999;1;NA;NA
2;czechia;219;01.03.2019;100.8;107.5;3.00;25.676;2.027619048;1.837;2.23;-0.0198915009041591;0.028933092;-0.412698413;-0.214285714285714;1.75;3;2.5;2.5;3;3;14.00;66.93;-6.6025900000000002;1;NA;NA
2;czechia;220;01.04.2019;103.6;107.6;2.80;25.677;2.022727273;1.897;2.28;NA;NA;NA;NA;1.75;3;2.5;2.5;3;3;14.00;71.57;-6.4430500000000004;1;NA;NA
2;czechia;221;01.05.2019;103;108.3;2.90;25.77;2.185217391;1.766;2.27;-0.037567084078712;0.035778175;-0.183333333;0.0333333333333333;2;3;2.5;2.5;3;3;14.00;70.13;-6.8278499999999998;1;NA;NA
2;czechia;222;01.06.2019;96.4;108.5;2.70;25.604;2.173;1.5209999999999999;2.29;-0.0114285714285714;-0.001904762;-0.428571429;-0.0980392156862745;2;3;2.5;2.5;3;3;14.00;62.94;-7.0868500000000001;1;NA;NA
4;hungary;1;01.12.2002;110.7801408;81.5;4.80;236.0759091;8.515909091;.;4.54;0;0;-0.4;-0.333333333333333;8.5;3;1.5;1;1.5;2;9.00;28.47;.;1;NA;NA
4;hungary;2;01.01.2003;106.8627441;82.5;4.70;239.9813043;7.136956522;.;4.94;0;0;-1;-1;6.5;3;1.5;1;1.5;2;9.00;31.3;.;1;NA;NA
4;hungary;3;01.02.2003;100.2628117;83.1;4.50;245.0945;5.7795;.;4.92;NA;NA;NA;NA;6.5;3;1.5;1;1.5;2;9.00;32.81;.;1;NA;NA
4;hungary;4;01.03.2003;103.4574469;83.8;4.70;245.6409524;6.48;.;4.90;NA;NA;NA;NA;6.5;3;1.5;1;1.5;2;9.00;30.28;.;1;NA;NA
4;hungary;5;01.04.2003;103.5999999;83.9;3.90;245.5868182;6.518636364;.;4.72;-0.0372093023255814;-0.004651163;-0.533333333;-0.0666666666666667;6.5;3;1.5;1;1.5;2;9.00;24.92;.;1;NA;NA
4;hungary;6;01.05.2003;105.6010918;84.1;3.60;245.895;6.482727273;.;4.55;0;-0.015625;-1;-1;6.5;3;1.5;1;1.5;2;9.00;25.8;.;1;NA;NA
4;hungary;7;01.06.2003;105.7409882;84.3;4.30;261.162381;8.022380952;.;4.53;NA;NA;NA;NA;9.5;3;1.5;1;1.5;2;9.00;27.61;.;1;NA;NA
4;hungary;8;01.07.2003;104.9934292;84.5;4.70;264.0365217;9.635217391;.;4.54;-0.00689655172413793;0;0.111111111;0.714285714285714;9.5;3;1.5;1;1.5;2;9.00;28.52;.;1;NA;NA
4;hungary;9;01.08.2003;110.738255;84.3;4.70;259.6761905;9.581904762;7.26;4.89;0;0;NA;NA;9.5;3;1.5;1;1.5;2;9.00;29.84;.;1;NA;NA
4;hungary;10;01.09.2003;107.2273321;84.8;4.70;255.51;9.464090909;7.06;5.32;NA;NA;NA;NA;9.5;3;1.5;1;1.5;2;9.00;26.93;.;1;NA;NA
4;hungary;11;01.10.2003;111.8206525;85.4;4.90;255.5278261;9.445652174;8.02;5.61;0;0.01;0.5;0.5;9.5;3;1.5;1;1.5;2;9.00;29.56;.;1;NA;NA
4;hungary;12;01.11.2003;107.6326008;85.9;5.60;259.408;10.0535;9.08;5.96;0.0276497695852535;0.050691244;-0.285714286;0.263157894736842;12.5;3;1.5;1;1.5;2;9.00;28.87;.;1;NA;NA
4;hungary;13;01.12.2003;112.9321392;86.1;5.70;264.456087;12.7326087;8.08;5.18;0.024390243902439;0.036585366;-0.428571429;-0.428571428571429;12.5;3;1.5;1;1.5;2;9.00;29.98;.;1;NA;NA
4;hungary;14;01.01.2004;110.7470523;87.9;6.60;264.3818182;12.50636364;8.6300000000000008;6.41;0.00757575757575758;0.03030303;-0.1;0.733333333333333;12.5;3;1.5;1;1.5;2;9.00;31.34;.;1;NA;NA
4;hungary;15;01.02.2004;111.1402366;89;7.10;262.9745;12.763;8.58;6.39;0;0.044776119;0.333333333;0.75;12.5;3;1.5;1;1.5;2;9.00;30.86;.;1;NA;NA
4;hungary;16;01.03.2004;109.7686382;89.5;6.70;253.3286957;12.22130435;7.84;6.38;NA;NA;NA;NA;12.25;3;1.5;1;1.5;2;9.00;33.8;.;1;NA;NA
4;hungary;17;01.04.2004;109.5238089;89.7;6.90;250.2031818;11.73681818;8.17;6.09;0;0;NA;-1;12;3;1.5;1;1.5;2;9.00;33.51;.;1;NA;NA
4;hungary;18;01.05.2004;109.5730929;90.5;7.60;252.8019048;11.49095238;8.4700000000000006;5.78;0;0;NA;-1;11.5;3;1.5;1;1.5;2;9.00;37.59;.;1;NA;NA
4;hungary;19;01.06.2004;109.2171713;90.6;7.50;253.1759091;11.48318182;8.7200000000000006;5.65;0.0645161290322581;0.064516129;-0.125;-0.0769230769230769;11.5;3;1.5;1;1.5;2;9.00;35.24;.;1;NA;NA
